Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	FinalScore	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossEnt	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
3770	200.0	0.80929345	0.058582988	0.89913243	0.41734567	0.9166897	33.29196	1.9150457	40.724876	26.657562	754200	-0.0013255952	-0.44186583	2.1464188	-8.987682e-05	-0.06203389	0.44186583	0.012484007	0.0	89.0	301447.0232889652
3771	200.0	0.7253342	0.15989573	0.9861016	0.26741418	0.77261597	32.0762	1.7120093	41.68743	28.037539	754400	-0.0013625158	-0.45417064	2.0761414	-0.00019893865	-0.22426367	0.45417073	0.012763013	0.0	70.0	301532.3955671787
3772	200.0	0.8895182	0.07268169	0.97964925	0.448	0.98628664	35.4539	1.5359757	42.581482	26.576784	754600	-0.0012853	-0.42843434	2.4890711	-0.00013192277	-0.08496523	0.42843428	0.006684153	0.0	99.0	301617.85707092285
3773	200.0	0.8759316	0.11424082	0.98187655	0.511124	0.99700457	35.8893	2.4030645	42.670433	27.010838	754800	-0.0012864226	-0.42880827	2.663486	-0.000107787084	-0.03284335	0.42880836	0.013036344	0.0	89.0	301702.4111585617
3774	200.0	0.91780514	0.055717144	0.9953446	0.51741713	0.9845521	35.853077	1.4947208	42.04761	27.505146	755000	-0.0013234332	-0.4411439	2.5599263	-0.000119715114	-0.11466193	0.441144	0.008115732	0.0	73.0	301783.6434004307
3775	200.0	0.6737087	0.087769814	0.8369304	0.38334498	0.7442094	30.899103	2.086205	39.010117	24.083603	755200	-0.0013396895	-0.4465624	1.7981756	4.274852e-05	-0.25042868	0.44656238	0.01171831	0.0	70.0	301864.0432870388
3776	200.0	0.7726374	0.14709032	0.9806851	0.33470365	0.8778951	31.44838	2.4750154	38.759327	25.00826	755400	-0.0013150711	-0.4383581	2.1991696	-4.8559275e-05	-0.17006516	0.43835816	0.011054493	0.0	73.0	301945.57650756836
3777	200.0	0.7829785	0.10380238	0.9549419	0.3542204	0.87582636	32.904057	3.390786	40.84893	22.73906	755600	-0.0013338694	-0.4446234	2.165948	-5.0545903e-05	-0.20301723	0.4446234	0.010101855	0.0	99.0	302031.3530125618
3778	200.0	0.4821637	0.050993573	0.58522207	0.29885364	0.5365922	27.706257	1.2606887	37.613373	25.205933	755800	-0.0013503662	-0.45012143	1.6561472	8.239073e-05	-0.44579148	0.45012146	0.011826823	0.0	90.0	302116.81595754623
3779	200.0	0.80171937	0.092669085	0.979741	0.41001645	0.8928374	34.649628	2.8808277	41.62681	23.504442	756000	-0.0013419598	-0.44731978	2.4686594	6.466056e-06	-0.25564623	0.4473198	0.011031244	0.0	99.0	302198.17401361465
3780	200.0	0.9135913	0.064574294	0.989368	0.6358137	0.9542636	34.79524	1.244145	41.46059	24.48544	756200	-0.0013378992	-0.4459679	2.466	-3.1779055e-06	-0.07524896	0.44596794	0.009994559	0.0	99.0	302283.075827837
3781	200.0	0.81603885	0.10786389	0.97512364	0.38888007	0.86350685	32.82726	2.2015395	41.60321	23.610832	756400	-0.0013423619	-0.44745198	2.1475883	-0.00021641189	-0.070907116	0.44745195	0.01391021	0.0	60.0	302363.0484890938
3782	200.0	0.72367543	0.09323224	0.98275274	0.48201314	0.8192507	33.18521	2.391404	41.560024	23.181408	756600	-0.0012712906	-0.42376307	2.208408	4.4031884e-05	-0.30850434	0.4237631	0.007846224	0.0	99.0	302448.94598960876
3783	200.0	0.7468384	0.1253874	0.98592526	0.4109497	0.8178366	31.32257	2.0183017	41.383953	24.828787	756800	-0.0013212911	-0.44042754	2.0656404	-0.0001232787	-0.23569036	0.4404276	0.0104625635	0.0	95.0	302530.0217051506
3784	200.0	0.6792781	0.09608213	0.9803809	0.38892087	0.7454566	29.7872	3.0009694	43.160473	19.324522	757000	-0.0012979818	-0.43266046	1.5974872	-0.00011400797	-0.12592876	0.4326605	0.011745002	0.0	85.0	302610.5751748085
3785	200.0	0.8567463	0.06286522	0.9872877	0.5014458	0.9500692	32.396088	2.4429784	39.471203	20.610565	757200	-0.001331393	-0.44379878	2.226717	7.464085e-06	-0.17727113	0.44379878	0.011485452	0.0	84.0	302694.97696805
3786	200.0	0.83314496	0.07904198	0.9326463	0.6139514	0.88302034	33.50014	2.5639398	41.54237	24.053726	757400	-0.0013787025	-0.4595673	2.3898656	-6.2375795e-05	-0.19505858	0.4595673	0.008878088	0.0	99.0	302780.06496691704
3787	200.0	0.68354726	0.16537023	0.97356	0.44008535	0.8119195	31.951948	2.103448	41.05432	23.940044	757600	-0.0013514705	-0.4504899	2.164357	-0.00016907835	-0.21296191	0.45048988	0.012703205	0.0	59.0	302860.02483320236
3788	200.0	0.84947985	0.052394748	0.9674566	0.5307316	0.9131612	32.741283	2.4616957	39.78177	23.52532	757800	-0.0013396622	-0.44655505	2.1868033	-9.0883e-05	-0.13121247	0.44655505	0.0060207723	0.0	99.0	302945.34850263596
3789	200.0	0.89498144	0.061750695	1.0	0.5737725	0.99912465	33.980526	2.06278	42.839176	24.25846	758000	-0.0012973006	-0.4324341	2.3258474	-0.00022712327	-0.07588172	0.43243417	0.012506523	0.0	78.0	303031.9904677868
3790	200.0	0.8455496	0.07746071	0.99701476	0.3592131	0.9039655	32.7954	3.4696238	42.669083	24.434284	758200	-0.0013414422	-0.44714716	2.205113	-0.00017601589	-0.12551022	0.4471472	0.012788168	0.0	75.0	303112.41702246666
3791	200.0	0.72640246	0.084958	0.9738533	0.43992782	0.80245364	33.55009	1.9672351	40.439945	23.907183	758400	-0.001335912	-0.4453028	2.2484443	-0.00012137927	-0.26858795	0.4453028	0.009192751	0.0	99.0	303193.3596236706
3792	200.0	0.8669536	0.09766755	0.995403	0.42646736	0.9764111	33.229256	1.9018805	41.12264	26.04943	758600	-0.0012863257	-0.4287755	2.2987409	-7.877243e-05	-0.10358691	0.42877543	0.010414353	0.0	99.0	303279.78813147545
3793	200.0	0.75262654	0.08497789	0.98553324	0.4422104	0.85885817	32.32216	1.9377713	40.553246	25.055285	758800	-0.0012647454	-0.42158067	2.0308974	-0.00015456427	-0.124937415	0.4215806	0.0129572945	0.0	62.0	303363.78689575195
3794	200.0	0.82620484	0.07442637	0.97333646	0.5505068	0.89043754	31.740553	4.1909227	41.268497	25.372417	759000	-0.0012825719	-0.4275247	2.1546013	-0.00036073674	-0.16555715	0.4275247	0.013519107	0.0	77.0	303444.57903909683
3795	200.0	0.69702065	0.049992904	0.75763917	0.35935733	0.7435183	31.591223	1.7446249	39.158955	26.916437	759200	-0.0013718414	-0.45728067	1.7835944	-0.00019985798	-0.09059274	0.45728067	0.014139068	0.0	75.0	303529.61699581146
3796	200.0	0.7794824	0.09941974	0.9836802	0.3381615	0.8181967	33.976597	2.1550949	40.553665	24.630423	759400	-0.001361827	-0.45394272	2.1562002	-4.1514053e-05	-0.07879758	0.45394272	0.008549832	0.0	99.0	303615.0867846012
3797	200.0	0.635148	0.19724792	0.9762717	0.35722122	0.7385667	31.166258	2.5985298	40.353104	25.254765	759600	-0.0013558943	-0.4519648	2.1948013	-0.000134081	-0.30564642	0.45196486	0.007892447	0.0	99.0	303696.41732501984
3798	200.0	0.5476785	0.124320224	0.91256	0.2634604	0.60632235	30.952318	1.312989	40.794586	23.817312	759800	-0.0013538094	-0.4512688	2.1112888	-0.00014949136	-0.5830625	0.45126882	0.013248507	0.0	78.0	303777.81745290756
3799	200.0	0.7415377	0.18916541	0.9941726	0.38529414	0.85902405	32.650677	2.8029826	40.660904	25.022972	760000	-0.001395426	-0.4651401	2.3263605	-0.00013170904	-0.28270125	0.46514013	0.0067901732	0.0	99.0	303862.5935204029
3800	200.0	0.8720886	0.10144905	0.9906712	0.333278	0.95356184	32.640995	1.9197819	39.375137	24.518824	760200	-0.0013380327	-0.44601032	2.351681	-0.000102112535	-0.101083755	0.44601032	0.011836268	0.0	81.0	303947.46103167534
3801	200.0	0.655564	0.13226359	0.92275083	0.40756425	0.7798117	30.820093	2.2919297	40.244102	22.015936	760400	-0.0013294814	-0.44315854	1.8836241	-4.6093366e-05	-0.28688014	0.44315857	0.010552018	0.0	67.0	304027.64021992683
3802	200.0	0.7724659	0.19018686	0.9811062	0.29929498	0.9182851	32.731113	3.264681	39.813244	25.379484	760600	-0.0013675038	-0.4558336	2.3462148	-2.4325447e-05	-0.11297941	0.4558336	0.008002456	0.0	99.0	304113.82828497887
3803	200.0	0.82737255	0.15553005	0.99059194	0.2638109	0.8733271	32.535206	2.1786253	41.705612	24.48226	760800	-0.0014106826	-0.4702278	2.2838204	2.7842587e-05	-0.13395095	0.47022784	0.011984445	0.0	63.0	304193.5294380188
3804	200.0	0.6853519	0.10050563	0.9385374	0.4592509	0.84188277	28.299833	1.9329412	37.335476	23.068731	761000	-0.0012555111	-0.41850287	1.5762341	-3.7869555e-05	-0.08409059	0.41850293	0.009007828	0.0	99.0	304274.7438194752
3805	200.0	0.8674402	0.065079145	0.9917008	0.6493676	0.9479899	33.32765	1.8979518	41.44459	25.56468	761200	-0.0012336962	-0.41123098	2.3359537	-0.00018991902	-0.12039089	0.411231	0.007046132	0.0	99.0	304356.1400151253
3806	200.0	0.85610956	0.099968396	0.9821698	0.5347284	0.97311765	36.730713	2.759073	42.273716	26.648405	761400	-0.0013212085	-0.44040242	2.743543	-9.961869e-05	-0.13450503	0.44040245	0.006183526	0.0	99.0	304437.1452419758
3807	200.0	0.8721216	0.07617493	0.9935177	0.60781217	0.9460657	33.276394	3.6143699	42.278137	23.427809	761600	-0.001327833	-0.44261122	2.2470007	-0.00017158512	-0.27615154	0.44261122	0.0126023255	0.0	88.0	304518.3941860199
3808	200.0	0.82807046	0.06539017	0.9584318	0.67879254	0.9439191	32.329094	1.6484365	38.399227	22.331858	761800	-0.0012794505	-0.42648315	1.9686997	-0.000100747915	-0.0815562	0.4264832	0.011954312	0.0	81.0	304599.03140354156
3809	200.0	0.7437269	0.118933596	0.9849062	0.4207905	0.7885063	32.7481	1.3249847	40.590824	20.65646	762000	-0.0013534033	-0.45113248	2.1219244	9.229989e-06	-0.17661941	0.4511326	0.0097272005	0.0	99.0	304680.1383152008
3810	200.0	0.6537809	0.1720597	0.9809876	0.3056579	0.8512307	30.364582	2.861197	40.84914	24.75913	762200	-0.0013054481	-0.4351502	2.093991	-0.00019251439	-0.19080913	0.4351502	0.009886323	0.0	99.0	304761.49089217186
3811	200.0	0.7840963	0.08129468	0.93139106	0.37690037	0.86388534	33.058247	1.6559875	39.176727	24.49453	762400	-0.0013281946	-0.4427321	2.1243799	-5.9688464e-06	-0.05902791	0.44273216	0.010485906	0.0	96.0	304842.4420275688
3812	200.0	0.7216932	0.106119074	0.9938836	0.41323993	0.8050275	31.582193	2.1605403	41.270107	24.522095	762600	-0.0013615849	-0.45386016	1.9998257	-9.436696e-05	-0.17936897	0.45386013	0.012302457	0.0	89.0	304928.76921725273
3813	200.0	0.90415406	0.07584091	0.96942514	0.3503886	0.9570274	32.122807	1.6418433	39.55677	25.454153	762800	-0.0013464935	-0.44883183	2.2209375	2.6636058e-05	-0.2167418	0.44883177	0.006317916	0.0	99.0	305013.44417977333
3814	200.0	0.8412255	0.061283957	0.91574115	0.6133032	0.9307615	33.015617	2.4183671	41.117764	23.455101	763000	-0.0013028326	-0.43427786	2.1579196	-0.00020812743	-0.05919361	0.4342778	0.010014648	0.0	99.0	305100.306401968
3815	200.0	0.90405464	0.044332776	0.9834636	0.6584688	0.9553631	34.766884	1.8763397	42.058136	24.147593	763200	-0.001350974	-0.4503252	2.5113423	-4.595262e-06	-0.13126087	0.45032522	0.012098974	0.0	62.0	305184.59534430504
3816	200.0	0.5942504	0.1785689	0.98299325	0.3351156	0.68599564	30.20611	4.4766283	43.582424	23.783	763400	-0.0013332018	-0.44440037	1.9656376	-9.949424e-05	-0.35601318	0.4444004	0.0063985423	0.0	99.0	305270.1126115322
3817	200.0	0.89612144	0.06077083	0.97450066	0.6801964	0.9632362	33.900677	1.451424	39.721893	20.995703	763600	-0.001338238	-0.44607922	2.339923	-5.3262804e-05	-0.074593306	0.44607928	0.0050182855	0.0	99.0	305356.21049261093
3818	200.0	0.69894016	0.0963122	0.8301522	0.4617134	0.78075373	32.326843	2.196926	40.567326	25.320906	763800	-0.0013174705	-0.43915707	2.025939	-9.557174e-05	-0.24815762	0.43915713	0.01085232	0.0	87.0	305437.32698750496
3819	200.0	0.881457	0.08704887	1.0	0.4059462	0.9602993	34.764084	2.5816061	40.913506	23.606562	764000	-0.0013647992	-0.45493254	2.522074	-0.000119861565	-0.053667784	0.45493257	0.012315383	0.0	59.0	305518.1999871731
3820	200.0	0.77666456	0.07939894	0.9737337	0.40483084	0.8640783	32.052372	2.5576284	40.642353	23.05482	764200	-0.001344782	-0.44826058	2.0855513	5.2480376e-05	-0.1070286	0.4482606	0.012373768	0.0	93.0	305603.5809133053
3821	200.0	0.8726642	0.05556691	0.979131	0.5566034	0.92630005	34.03655	2.339561	40.651035	22.269976	764400	-0.0013547669	-0.4515888	2.3902335	-3.2110373e-05	-0.097200155	0.45158878	0.012334951	0.0	87.0	305689.02990961075
3822	200.0	0.6841552	0.08780913	0.94465363	0.40725946	0.7231053	30.483635	4.5011888	40.65793	20.965757	764600	-0.0013187291	-0.43957612	1.9285908	7.769559e-06	-0.26319993	0.43957615	0.0058148736	0.0	99.0	305770.31397128105
3823	200.0	0.8180032	0.09638739	0.9679022	0.50268614	0.9353869	32.611794	2.3794549	41.03656	24.277454	764800	-0.0013344551	-0.44481838	2.2164316	-0.00018087332	-0.15472007	0.44481838	0.0114314	0.0	86.0	305855.7667956352
3824	200.0	0.80418557	0.09577712	0.98731786	0.44370732	0.87608993	33.321674	2.7284338	41.9604	23.282646	765000	-0.001374704	-0.4582349	2.2091234	-0.00010032172	-0.05720377	0.45823494	0.009113275	0.0	90.0	305936.9912183285
3825	200.0	0.7802579	0.107889116	0.94819754	0.4230003	0.87069875	32.851727	2.0587196	42.179314	24.234089	765200	-0.0013669204	-0.45563912	2.1252775	-0.00012240908	-0.11319852	0.45563918	0.004424952	0.0	99.0	306022.562230587
3826	200.0	0.7465435	0.11349066	0.9855209	0.35668764	0.8715312	32.68026	3.1044312	42.802517	21.98047	765400	-0.0014143956	-0.4714665	2.2396398	1.3932469e-05	-0.088222265	0.4714664	0.012332835	0.0	74.0	306103.2680747509
3827	200.0	0.8090037	0.10048943	0.96732545	0.45046523	0.9143443	31.737282	1.6939328	40.79239	23.768307	765600	-0.0013994613	-0.46648633	2.0621116	-7.8665325e-06	-0.09714508	0.46648628	0.01214254	0.0	56.0	306183.85042738914
3828	200.0	0.8657892	0.06797758	0.9842238	0.62320745	0.9545746	33.332264	1.6080483	42.058628	25.494083	765800	-0.0013274093	-0.4424709	2.2317903	-0.00015095621	-0.025736094	0.44247097	0.006466311	0.0	99.0	306264.6895530224
3829	200.0	0.80411315	0.10625221	0.98533344	0.37807992	0.853878	33.1042	2.8705425	43.198788	23.096647	766000	-0.0013753263	-0.45844236	2.1624386	-0.00021192804	-0.09935212	0.4584424	0.011183538	0.0	99.0	306346.67671608925
3830	200.0	0.80063826	0.12614004	0.97990936	0.4263241	0.88855815	34.198406	1.3811572	42.36692	25.657139	766200	-0.0013934097	-0.46446913	2.3314219	-0.000121459714	-0.16099882	0.46446916	0.013181107	0.0	60.0	306431.30721354485
3831	200.0	0.8928561	0.075115345	0.9843176	0.34696904	0.9533303	33.51591	2.321511	43.496727	25.112286	766400	-0.0014151066	-0.47170153	2.301599	3.7125777e-05	-0.14179873	0.47170147	0.012732856	0.0	93.0	306512.4575276375
3832	200.0	0.7248462	0.061076224	0.8535384	0.39594707	0.79994065	32.882607	2.5150037	38.764267	24.840948	766600	-0.001344812	-0.4482722	2.1980462	-0.00018435658	-0.23926961	0.44827223	0.01082894	0.0	95.0	306593.3427591324
3833	200.0	0.7651569	0.070292234	0.9364309	0.48152754	0.87028795	31.662117	3.2815826	37.51732	23.101358	766800	-0.0013447866	-0.44826013	2.1248035	-0.00011607807	-0.23565233	0.4482602	0.0127598345	0.0	82.0	306674.64558649063
3834	200.0	0.8354899	0.06468916	0.98664606	0.39144638	0.91005445	33.05633	1.3122085	39.439735	25.97315	767000	-0.0013821848	-0.46072996	2.186538	-0.000143904	-0.047595978	0.46072993	0.010077715	0.0	99.0	306760.1971285343
3835	200.0	0.9019085	0.10912342	0.99516857	0.52140677	0.9481664	35.07466	2.929702	42.084797	26.512556	767200	-0.0013182235	-0.43940657	2.5173728	-4.4212444e-05	-0.098924875	0.4394066	0.0076462813	0.0	99.0	306841.502822876
3836	200.0	0.8746492	0.08369967	1.0	0.41992223	0.9333374	34.43633	2.4562523	43.63078	25.96261	767400	-0.0013713097	-0.457104	2.3871014	-0.00018039672	0.00393939	0.45710397	0.007650924	0.0	99.0	306922.7175154686
3837	200.0	0.90178347	0.040440273	0.97747546	0.6591044	0.97253	32.763706	2.0924413	41.693005	22.418718	767600	-0.0013277016	-0.44256717	2.159736	-0.00016805239	-0.13780332	0.44256717	0.009328671	0.0	99.0	307004.16229248047
3838	200.0	0.8702191	0.06402637	0.980597	0.59738004	0.9546449	34.301796	1.6785582	40.818504	25.638008	767800	-0.0013413478	-0.44711635	2.3986573	-7.8727724e-05	-0.17906618	0.44711643	0.0067692595	0.0	99.0	307089.210460186
3839	200.0	0.9313474	0.034232337	0.99383765	0.56171817	0.9740953	35.469265	1.4589726	40.9792	25.776728	768000	-0.0013639681	-0.4546556	2.5876877	-5.0160685e-05	-0.071270466	0.45465565	0.0072411043	0.0	99.0	307174.5981833935
3840	200.0	0.7257216	0.19407593	0.9803548	0.32457155	0.8051614	32.87355	2.6167665	41.99417	26.024065	768200	-0.0013735633	-0.45785555	2.2564626	-8.929509e-05	-0.2739042	0.4578556	0.011914941	0.0	82.0	307255.71097040176
3841	200.0	0.8655648	0.06824697	0.9761227	0.5453562	0.97146624	34.30472	2.8891807	43.34901	23.544456	768400	-0.0013385137	-0.44617137	2.4459465	-8.808926e-05	-0.08337355	0.4461714	0.0064080367	0.0	99.0	307341.7483615875
3842	200.0	0.813718	0.07535738	1.0	0.4150537	0.8669757	36.72046	2.046745	41.81068	26.02597	768600	-0.0013088558	-0.436285	2.6465144	-0.00018608861	-0.15868473	0.436285	0.012729278	0.0	85.0	307422.7288675308
3843	200.0	0.77400047	0.10637977	0.89848554	0.5309897	0.8324727	33.814674	2.4676785	41.793373	22.50957	768800	-0.0013377285	-0.44590774	2.2007194	-0.00010122475	-0.11971903	0.44590774	0.010478203	0.0	99.0	307503.976944685
3844	200.0	0.8705726	0.065678746	0.98462886	0.56237227	0.98847896	33.784454	1.8283141	42.673443	25.03709	769000	-0.0013365649	-0.44552112	2.3581004	-8.937123e-05	-0.04701543	0.44552106	0.01204214	0.0	69.0	307588.3296508789
3845	200.0	0.6420471	0.16476457	0.97400594	0.38377747	0.70294726	31.813225	1.8629136	42.28711	24.28601	769200	-0.001358918	-0.45297462	2.1012561	-0.00015403295	-0.34015882	0.45297465	0.012511296	0.0	68.0	307672.86891174316
3846	200.0	0.8663688	0.06825029	0.97514683	0.50244087	0.9420189	33.73211	1.6173335	40.213627	26.063465	769400	-0.0012906957	-0.43023226	2.2963264	-0.00014537084	-0.07412267	0.43023223	0.0136493845	0.0	87.0	307753.7649679184
3847	200.0	0.76822764	0.06342559	0.95658034	0.42197695	0.8206	32.3763	1.9464115	39.347275	26.733349	769600	-0.0012370348	-0.4123443	1.8428774	-0.00017238723	-0.061492085	0.41234428	0.012347759	0.0	67.0	307833.8788933754
3848	200.0	0.7323186	0.15269506	0.98071754	0.40433916	0.8600631	32.934444	4.28804	41.86617	25.206121	769800	-0.0013276564	-0.4425533	2.3558428	-6.041478e-05	-0.094587326	0.44255334	0.011283421	0.0	94.0	307915.09847545624
3849	200.0	0.8671557	0.049251534	0.98268944	0.67517704	0.9200164	34.118477	1.4872046	39.972374	24.956068	770000	-0.0013316912	-0.44389632	2.3428867	-0.00016283104	-0.14097357	0.44389635	0.011821185	0.0	63.0	307996.12219309807
3850	200.0	0.6719431	0.1337831	0.9795832	0.24181692	0.7816991	32.622536	2.8896284	41.894302	24.39613	770200	-0.0013329543	-0.4443196	2.1848059	-0.00016137387	-0.3476516	0.44431958	0.011061748	0.0	73.0	308081.266153574
3851	200.0	0.6723994	0.12722751	0.92551064	0.43275255	0.7416537	30.319107	2.2513702	38.551914	23.421124	770400	-0.0013988884	-0.46629664	1.8466326	-0.00016470347	-0.13700306	0.4662966	0.01267137	0.0	69.0	308166.31988954544
3852	200.0	0.8301548	0.07351737	0.97997504	0.47087917	0.9099846	32.41921	2.3733644	40.731388	23.865618	770600	-0.0013652876	-0.45509616	2.2688465	1.9725412e-05	-0.18809414	0.45509613	0.007325244	0.0	99.0	308247.3073275089
3853	200.0	0.8294432	0.0839314	0.9848169	0.2670873	0.9341683	32.895287	1.4595767	39.577938	24.40938	770800	-0.0013604052	-0.45346752	2.1845753	-2.4818582e-05	-0.05364871	0.45346752	0.012785116	0.0	62.0	308326.95433688164
3854	200.0	0.84761816	0.047962394	0.93713576	0.5797708	0.9359261	32.153847	2.567814	39.183903	23.28206	771000	-0.001314595	-0.43819812	1.894467	-0.00020350015	-0.22726953	0.43819815	0.012794386	0.0	79.0	308407.61184215546
3855	200.0	0.72835094	0.1958409	0.9823412	0.29022396	0.81830466	29.869486	3.0501106	41.589405	22.114449	771200	-0.001343862	-0.44794905	2.1383128	-0.00014333264	-0.2709154	0.44794902	0.0069686966	0.0	99.0	308488.78627872467
3856	200.0	0.7598339	0.06478304	0.95174205	0.50861096	0.798674	33.19189	1.7366624	38.5958	22.937616	771400	-0.0012818914	-0.42729545	2.1386294	-0.00013740547	-0.13516235	0.42729542	0.005740992	0.0	99.0	308569.91623830795
3857	200.0	0.8506057	0.08995195	0.98214775	0.4238459	0.9239595	34.22501	1.9217982	41.14975	23.028463	771600	-0.001304292	-0.434765	2.371735	-4.713703e-05	-0.025820732	0.43476498	0.008094702	0.0	99.0	308650.87752747536
3858	200.0	0.88162404	0.06133341	0.9893579	0.71266556	0.9481565	33.510963	2.5348296	41.27449	23.983322	771800	-0.0013265093	-0.44216987	2.433041	-9.292457e-05	-0.17726469	0.44216987	0.006769241	0.0	99.0	308732.02354216576
3859	200.0	0.84416187	0.08487485	0.9923351	0.41672307	0.9321216	33.122646	1.9452053	42.238422	24.50394	772000	-0.0013609715	-0.4536571	2.2246811	-0.00020751578	-0.16549206	0.45365706	0.01160587	0.0	78.0	308813.55785369873
3860	200.0	0.9089075	0.07760995	0.9913856	0.34781387	0.9503883	34.917465	2.3513095	43.116383	26.641895	772200	-0.0013623103	-0.45410323	2.4943805	3.0886848e-05	-0.04283309	0.45410326	0.0086106425	0.0	99.0	308898.99467110634
3861	200.0	0.644931	0.11545647	0.97267556	0.37116057	0.70394623	30.778542	1.9340088	39.880573	23.978373	772400	-0.0013210214	-0.440339	1.8573686	-0.00027227774	-0.22614121	0.44033906	0.012644696	0.0	98.0	308980.44854450226
3862	200.0	0.8391383	0.102334484	0.97358406	0.39729416	0.9257591	34.756638	2.2104585	41.823944	24.63868	772600	-0.0013324056	-0.444134	2.4642317	-1.5669502e-05	-0.04703808	0.44413397	0.0107598	0.0	73.0	309061.11580085754
3863	200.0	0.7965753	0.11984519	0.9773907	0.35950866	0.8911826	32.774162	2.4089713	40.915295	23.186073	772800	-0.0013719826	-0.4573282	2.3364198	-0.00012083142	-0.17173243	0.45732826	0.009486435	0.0	99.0	309142.49187374115
3864	200.0	0.7265848	0.080576845	0.9721258	0.32198045	0.7773755	33.663628	2.4759858	42.30036	24.169926	773000	-0.0013817727	-0.46059057	2.1477978	-0.000107978936	-0.18367195	0.46059063	0.0081658345	0.0	99.0	309227.8461472988
3865	200.0	0.69354576	0.1215432	0.96947163	0.2700484	0.78957176	31.781555	2.649634	41.629242	22.732864	773200	-0.0013636869	-0.4545614	2.0538104	8.535839e-05	-0.19823349	0.4545614	0.011346071	0.0	79.0	309312.18835783005
3866	200.0	0.75470406	0.16591762	0.9805769	0.3513342	0.824309	32.98797	3.8472407	41.956085	24.426092	773400	-0.0013666076	-0.45553493	2.238124	-4.4738757e-05	-0.08931947	0.4555349	0.009463929	0.0	99.0	309393.18124866486
3867	200.0	0.7072344	0.18038107	0.9902505	0.3092387	0.8443774	31.98327	2.5230062	40.240993	23.906517	773600	-0.0013231345	-0.44104314	2.195088	-9.9652796e-05	-0.16895151	0.44104305	0.012795049	0.0	92.0	309474.47352433205
3868	200.0	0.8086784	0.061990093	0.940435	0.54016143	0.8914797	32.188026	1.77895	38.64053	25.222614	773800	-0.0013304806	-0.44349295	2.0120115	-0.0001432884	-0.058325768	0.44349304	0.010980086	0.0	81.0	309555.901884079
3869	200.0	0.8844197	0.06971963	0.9756757	0.49428865	0.9922563	33.82091	1.7227112	40.56957	24.628433	774000	-0.0012757627	-0.4252543	2.422208	-8.869346e-05	-0.12714887	0.42525434	0.012076696	0.0	82.0	309637.0270226002
3870	200.0	0.8909018	0.06341611	0.9860341	0.49636233	0.9645964	34.427765	2.3315687	42.090878	24.605696	774200	-0.0013594298	-0.45314234	2.5444555	-1.31176785e-05	-0.12842321	0.4531424	0.0062903482	0.0	99.0	309718.0922884941
3871	200.0	0.8442079	0.123260446	0.99691474	0.5946063	0.93653154	33.542694	3.1861684	44.30845	23.6799	774400	-0.0013781807	-0.45939177	2.3475819	-4.8093498e-05	-0.061427355	0.45939183	0.011612505	0.0	97.0	309799.5044269562
3872	200.0	0.8198244	0.12620969	0.98692286	0.37999588	0.9504446	32.473457	2.1446054	41.57464	21.952177	774600	-0.0013181064	-0.4393698	2.2287712	-0.00031082705	-0.016479015	0.43936986	0.015210416	0.0	90.0	309880.91973280907
3873	200.0	0.7707589	0.0816064	0.8702809	0.53359574	0.85492826	33.537373	2.0885425	39.082462	23.670607	774800	-0.0013330705	-0.44435757	2.163482	-0.00010924984	-0.14503837	0.44435757	0.0064872936	0.0	99.0	309962.3115198612
3874	200.0	0.7639204	0.053522646	0.88554376	0.5374255	0.83520615	31.74947	1.4270554	38.471146	24.909906	775000	-0.0012753389	-0.42511365	1.9234464	-6.568211e-05	-0.093520045	0.42511365	0.0028064316	0.0	99.0	310046.7455625534
3875	200.0	0.8378678	0.1606504	0.984415	0.34579444	0.9148701	32.54395	2.2724636	43.506664	24.544312	775200	-0.0013442349	-0.44807717	2.3525367	-2.3274333e-05	-0.13221335	0.44807714	0.011815244	0.0	72.0	310132.70544552803
3876	200.0	0.50864774	0.020874131	0.55881596	0.34819555	0.54476106	30.040047	1.2050842	35.04791	23.670485	775400	-0.0012783998	-0.42613414	1.960566	-0.00015948259	-0.7116475	0.42613417	0.009818385	0.0	99.0	310213.8737039566
3877	200.0	0.7756348	0.0930424	0.95093066	0.42501637	0.9128379	31.612673	2.7335968	39.976223	23.70313	775600	-0.0013275984	-0.44253388	2.0497506	-0.00020930741	-0.17285323	0.44253385	0.012574821	0.0	99.0	310295.14590907097
3878	200.0	0.7925172	0.10287026	0.9868865	0.3671324	0.9199162	33.226383	1.826111	40.324215	25.250633	775800	-0.0013305263	-0.44350958	2.2020812	-0.000115415896	-0.06297898	0.44350967	0.011112953	0.0	70.0	310380.03684926033
3879	200.0	0.87321866	0.095778525	1.0	0.5457306	0.93857807	34.64409	1.3211118	42.877773	25.350489	776000	-0.0013455874	-0.44852874	2.3792987	-3.9744773e-05	-0.094260454	0.44852877	0.0054042498	0.0	99.0	310461.2714278698
3880	200.0	0.6935157	0.17345197	0.97366565	0.31762844	0.79394186	32.927742	2.203617	43.83371	26.74964	776200	-0.0013265216	-0.44217375	2.293785	-0.00016876636	-0.23351216	0.44217384	0.008230125	0.0	99.0	310548.0490641594
